0.00640869,-0.0717163,
-0.0231934,-0.150757,
-0.0350952,-0.124512,
-0.0390625,-0.108032,
-0.0415039,-0.140381,
-0.0415039,-0.112305,
-0.0415039,-0.0228882,
-0.0408936,0.0524902,
-0.0326538,0.0247192,
-0.0219727,-0.0613403,
-0.0189209,-0.174561,
-0.0219727,-0.284119,
-0.0238037,-0.383301,
-0.0222778,-0.401611,
-0.0164795,-0.308228,
-0.0244141,-0.192261,
-0.022583,-0.128479,
-0.015564,-0.157166,
-0.00854492,-0.322571,
-0.0366211,-0.472717,
-0.0732422,-0.41748,
-0.11322,-0.167542,
-0.111694,0.108643,
-0.0546265,0.265808,
0.000915527,0.245361,
0.0216675,0.179749,
0.0152588,0.177917,
-0.0491333,0.192566,
0.0552368,0.184021,
0.180664,0.179138,
0.197754,0.177612,
0.229797,0.141907,
0.19104,0.0823975,
0.169678,0.0473022,
0.196533,0.0546265,
0.137024,0.0827026,
0.0228882,0.130615,
-0.0704956,0.161743,
-0.105286,0.0976563,
-0.114136,0.0320435,
-0.115662,0.00396729,
-0.114441,0.00854492,
-0.0964355,0.0415039,
-0.015564,0.0775146,
0.0946045,0.13092,
0.143433,0.174255,
0.185852,0.204163,
0.232544,0.201721,
0.198975,0.112915,
0.0598145,-0.000610352,
-0.0823975,-0.0985718,
-0.162659,-0.146484,
-0.189514,-0.213928,
-0.192871,-0.240479,
-0.171204,-0.157776,
-0.136414,-0.03479,
-0.113525,0.0662231,
-0.105896,0.124512,
-0.093689,0.146484,
-0.0723267,0.151978,
-0.0579834,0.140076,
-0.0253296,0.132141,
0.0180054,0.102539,
0.0421143,0.0531006,
0.0317383,0.00457764,
0.0195313,-0.0802612,
0.010376,-0.177612,
0.0119019,-0.26886,
0.0161743,-0.31189,
0.010376,-0.303955,
-0.00305176,-0.273743,
-0.0192261,-0.20752,
-0.0424194,-0.154114,
-0.0576782,-0.111694,
-0.0842285,-0.0582886,
-0.0964355,0.0390625,
-0.102234,0.127869,
-0.10376,0.227051,
-0.0802612,0.327148,
-0.0543213,0.397949,
-0.00762939,0.424805,
0.0509644,0.367432,
0.124512,0.256958,
0.142517,0.159607,
0.093689,0.107117,
0.0302124,0.0778198,
0.0265503,0.000915527,
0.0314331,-0.127869,
0.0195313,-0.264587,
-0.00793457,-0.340881,
-0.0335693,-0.323486,
-0.0506592,-0.267029,
-0.00701904,-0.241394,
0.154419,-0.293884,
0.211792,-0.324097,
0.134888,-0.239868,
0.0482178,-0.123596,
0.0213623,-0.0372314,
0.0454712,-0.00823975,
0.0802612,0.00854492,
0.0518799,0.0222778,
